"","Latitude","Longitude","problem"
"228875",51.64222333,-0.324890364,"Theft"
"228876",51.64029915,-0.475376191,"Rape"
"228880",51.74834899,-0.46594671,"Theft"
"228902",52.63563719,1.266808087,"Rape"
"228908",52.44941347,1.718916142,"Theft"
"228911",52.35075255,0.200880565,"Theft"
"228920",52.22199047,0.340921933,"Rape"
"228928",51.95378682,-0.269762606,"Rape"
"228931",51.89068271,0.921024077,"Rape"
"228954",52.05117346,0.718150246,"Rape"
"228981",51.67065135,0.118581268,"Rape"
"228989",52.1383151,-0.466832367,"Rape"
"229048",52.76302513,0.455502127,"Murder"
"229049",51.57156935,0.450221663,"Rape"
"229059",51.90993368,-0.209630558,"Murder"
"229062",52.33263837,-0.218044918,"Murder"
"229069",52.72215311,1.106718558,"Rape"
"229074",52.33523607,1.668204893,"Theft"
"229075",52.57881395,0.220819446,"Theft"
"229079",52.353649,0.039493642,"Rape"
"229082",52.5429569,-0.261433629,"Theft"
"229113",52.05776044,1.277264929,"Theft"
"229119",52.46711475,0.295018127,"Theft"
"229124",51.50894692,0.390653234,"Theft"
"229127",51.7210477,0.517662386,"Rape"
"229139",51.90163605,-0.664007727,"Rape"
"229164",52.43476117,0.789641039,"Rape"
"229175",51.78042352,-0.608373423,"Theft"
"229180",52.61021,1.301568187,"Rape"
"229181",52.67107097,0.809352187,"Theft"
"229183",52.6207425,-0.070732485,"Theft"
"229184",51.64395053,0.103171346,"Rape"
"229189",51.72881019,0.478268416,"Murder"
"229192",51.892335,0.919677709,"Rape"
"229199",51.95402083,1.054689093,"Theft"
"229220",52.11991044,-0.447628402,"Theft"
"229252",51.56513117,0.702401042,"Murder"
"229257",52.24764315,0.705607641,"Theft"
"229271",51.45505091,0.364026721,"Rape"
"229276",51.68888773,-0.446936616,"Rape"
"229283",51.65001174,0.116173106,"Rape"
"229295",52.74018561,0.41083884,"Theft"
"229304",52.0563397,1.163139795,"Rape"
"229326",51.74309077,-0.486910101,"Rape"
"229363",52.65489683,1.278360696,"Rape"
"229365",52.22889301,-0.098016772,"Murder"
"229380",52.42832224,-0.015897439,"Theft"
"229382",52.18944807,0.634618589,"Theft"
"229387",51.55439825,0.538742363,"Murder"
"229388",51.47437167,0.366091352,"Rape"
"229392",52.64194556,1.287459771,"Theft"
"229400",51.9976778,-0.297073599,"Rape"
"229401",51.77797915,0.094901699,"Murder"
"229405",52.24183405,0.4005595,"Rape"
"229406",52.21246698,0.091571529,"Rape"
"229411",51.74208733,-0.408221722,"Theft"
"229412",51.69667611,-0.384363098,"Rape"
"229441",52.6249562,1.308132367,"Rape"
"229453",52.09059085,-0.26765744,"Theft"
"229469",52.63279363,1.281821226,"Theft"
"229481",52.01918174,-0.293065396,"Rape"
"229487",51.89191153,0.860054594,"Rape"
"229490",51.56082659,0.678337941,"Theft"
"229496",52.5353592,-0.320563568,"Murder"
"229499",52.23082282,0.070468434,"Murder"
"229507",52.75664663,0.400336069,"Murder"
"229514",52.03133068,-0.623702864,"Theft"
"229516",52.2088935,-0.270845699,"Rape"
"229530",51.7474319,-0.578967358,"Theft"
"229539",51.61287772,0.080646254,"Theft"
"229560",51.51567669,0.269209239,"Theft"
"229594",52.53527143,-0.320714359,"Rape"
"229609",51.50434845,0.351216492,"Theft"
"229619",51.77406015,-0.205185506,"Theft"
"229630",51.6460927,-0.384123858,"Murder"
"229638",52.62619802,1.385080772,"Murder"
"229648",51.58328416,0.440458448,"Rape"
"229664",52.20609524,-0.294809426,"Rape"
"229682",52.27319555,0.449748523,"Rape"
"229691",51.55737477,0.458114852,"Theft"
"229696",51.61519825,0.428013807,"Rape"
"229702",52.21159296,0.16984224,"Murder"
"229705",52.19684364,0.105470687,"Rape"
"229716",52.63115257,1.728087367,"Rape"
"229717",52.5771612,1.703907034,"Rape"
"229731",52.26557086,0.396272469,"Rape"
"229733",52.59152003,1.274746463,"Rape"
"229751",52.03593201,0.721964301,"Theft"
"229757",51.59979189,0.568711907,"Rape"
"229760",52.14320628,-0.518178809,"Rape"
"229771",51.73889055,0.465059227,"Rape"
"229785",51.77280811,-0.595563185,"Theft"
"229797",51.79473352,-0.068484151,"Rape"
"229820",51.63072659,-0.500115392,"Murder"
"229844",51.94285311,0.647058611,"Murder"
"229849",52.34049743,0.528929414,"Theft"
"229860",52.11956586,-0.428403783,"Rape"
"229864",51.82505414,1.133038343,"Murder"
"229867",52.24468273,0.049141,"Rape"
"229873",52.68158935,1.638939486,"Rape"
"229889",51.84862701,0.147547375,"Rape"
"229892",51.86508743,0.166923293,"Murder"
"229895",51.88987505,0.910070468,"Theft"
"229896",51.88770185,0.903389614,"Theft"
"229903",52.03409019,1.205972117,"Rape"
"229911",52.55018818,-0.320144965,"Theft"
"229928",51.6955528,-0.240444994,"Murder"
"229934",52.32932533,1.597244189,"Murder"
"229955",51.47823382,0.321357057,"Rape"
"229971",52.46998624,1.708280077,"Murder"
"229986",51.88683579,-0.432901479,"Theft"
"229989",51.91858889,1.170095195,"Theft"
"229992",52.55936705,-0.157517181,"Murder"
"229993",51.69354113,-0.17808865,"Rape"
"230002",52.07211258,0.551964069,"Rape"
"230005",52.17638002,1.011395707,"Rape"
"230025",52.08826086,0.148087929,"Murder"
"230026",52.02995841,1.142393678,"Rape"
"230048",51.62423376,-0.455674968,"Rape"
"230076",51.67651189,-0.235947245,"Rape"
"230081",51.77849845,-0.380137663,"Rape"
"230102",52.21780626,0.31142137,"Theft"
"230103",52.25276228,0.717641556,"Rape"
"230106",52.61480912,1.276529877,"Murder"
"230112",51.460806,0.35646366,"Theft"
"230162",52.66895161,0.1576778,"Theft"
"230170",52.53557392,-0.310381784,"Murder"
"230173",52.06140154,1.14372626,"Theft"
"230174",51.55254131,0.733392628,"Theft"
"230193",51.86910079,-0.400575068,"Theft"
"230206",52.0982003,1.112727049,"Theft"
"230217",51.73090833,0.472590185,"Theft"
"230218",51.64149779,-0.300680457,"Rape"
"230219",51.65714866,-0.403537067,"Rape"
"230222",52.13988452,-0.540208353,"Theft"
"230238",52.21539493,0.07853412,"Rape"
"230242",52.11806354,-0.287596163,"Rape"
"230248",51.80986029,-0.353468294,"Theft"
"230256",52.44914505,1.727432149,"Rape"
"230266",52.62709863,1.350269223,"Murder"
"230272",51.47729774,0.345792362,"Rape"
"230273",51.57446349,0.307495556,"Theft"
"230282",52.04062022,0.754332594,"Murder"
"230284",52.62243873,1.288095137,"Theft"
"230318",52.64409673,1.27571887,"Rape"
"230326",52.62882466,-0.18385721,"Rape"
"230349",51.81806844,-0.539169561,"Rape"
"230359",52.06328823,-0.017528555,"Theft"
"230368",52.4202093,1.572279677,"Theft"
"230383",52.36539498,1.15095476,"Murder"
"230386",51.73212174,0.470483985,"Rape"
"230397",52.12354118,0.233493673,"Rape"
"230400",52.62703022,1.309545206,"Theft"
"230411",52.58176755,-0.412957417,"Theft"
"230412",51.90382562,-0.547509459,"Murder"
"230421",51.70044173,-0.043559065,"Theft"
"230425",52.47545809,1.74866066,"Rape"
"230429",51.9841539,1.002118278,"Theft"
"230448",51.80772026,-0.038191693,"Rape"
"230464",52.63525053,1.293742612,"Rape"
"230478",52.1402759,-0.452429576,"Rape"
"230525",52.13861931,-0.479914763,"Theft"
"230532",51.54148028,0.713979686,"Murder"
"230545",51.6883183,0.457969437,"Rape"
"230546",51.78421404,-0.222470272,"Theft"
"230554",51.9009442,-0.205656336,"Rape"
"230561",51.89535858,0.574624075,"Theft"
"230571",52.58880584,1.251197624,"Theft"
"230575",51.87474452,-0.445291992,"Theft"
"230586",52.57450493,0.389457655,"Rape"
"230599",52.58492304,-0.253868934,"Murder"
"230621",52.04093838,0.731018628,"Rape"
"230635",52.93092866,1.301208517,"Theft"
"230642",51.99543053,-0.617739569,"Rape"
"230667",52.45868931,1.70998017,"Murder"
"230668",52.19878371,1.049501066,"Theft"
"230671",52.20130015,0.112705803,"Theft"
"230686",51.65289914,-0.39852563,"Rape"
"230689",52.4752855,1.754096324,"Rape"
"230696",51.45505091,0.364026721,"Murder"
"230699",51.7538583,0.092046484,"Theft"
"230701",51.68888773,-0.446936616,"Murder"
"230706",52.5615321,-0.25288008,"Rape"
"230709",51.48797742,0.269245127,"Murder"
"230738",52.34886682,-0.16628311,"Rape"
"230741",51.94911793,-0.437424859,"Theft"
"230763",52.70693337,0.417946498,"Rape"
"230767",51.85203386,-0.021018683,"Rape"
"230784",52.1533083,1.069053132,"Rape"
"230786",52.62545478,1.260019211,"Theft"
"230811",52.61799887,1.285072773,"Theft"
"230827",52.15606662,1.594943623,"Theft"
"230832",52.59301733,1.72886306,"Murder"
"230834",51.7161018,0.604255978,"Rape"
"230843",52.06025296,-0.032250761,"Murder"
"230847",51.49602903,0.317377076,"Theft"
"230881",52.08203254,-0.250723633,"Rape"
"230894",52.63279363,1.281821226,"Theft"
"230900",51.7599712,0.492292979,"Theft"
"230902",51.92399721,-0.575769116,"Rape"
"230906",52.01918174,-0.293065396,"Rape"
"230925",52.23236292,0.074933431,"Theft"
"230947",51.89072906,-0.469096075,"Theft"
"230949",51.86975047,-0.392824546,"Theft"
"230955",51.7474319,-0.578967358,"Theft"
"230959",51.68579964,-0.167158802,"Murder"
"230971",51.9715973,0.983076333,"Rape"
"230979",52.06464619,0.185325219,"Rape"
"230984",51.63770364,-0.330808457,"Theft"
"230995",52.46586727,1.565964914,"Rape"
"231003",52.31950041,0.505720154,"Theft"
"231013",52.58272345,-0.417203282,"Murder"
"231021",51.48631944,0.252626599,"Theft"
"231028",51.48085141,0.352456019,"Theft"
"231037",51.68514872,-0.230258976,"Theft"
"231052",51.8816085,-0.418554146,"Theft"
"231054",51.6460927,-0.384123858,"Rape"
"231077",51.80042852,1.149173067,"Rape"
"231081",51.67946191,0.032201231,"Rape"
"231087",52.1358124,-0.467283583,"Theft"
"231095",52.55231456,-0.231563601,"Theft"
"231103",52.58581734,-0.413253959,"Theft"
"231105",52.27132878,0.44436861,"Rape"
"231116",52.45820564,1.567995532,"Rape"
"231141",52.5771612,1.703907034,"Theft"
"231142",52.57072941,1.723116711,"Rape"
"231160",52.69473179,1.171246224,"Theft"
"231165",52.54960178,-0.194799554,"Theft"
"231170",52.32671522,-0.064473161,"Rape"
"231204",51.87811788,-0.509330823,"Theft"
"231210",51.86123903,0.170804973,"Murder"
"231237",51.72750247,-0.341258645,"Theft"
"231241",51.88778188,-0.174211272,"Murder"
"231276",52.07431156,0.734515255,"Murder"
"231282",52.13756292,-0.409358951,"Theft"
"231294",52.61094907,-0.190800358,"Murder"
"231314",51.86386084,0.130698323,"Rape"
"231318",52.37516825,-0.248198121,"Rape"
"231367",51.66759473,-0.365427803,"Theft"
"231372",52.62582505,1.322386261,"Theft"
"231409",52.13884066,-0.465762212,"Rape"
"231410",51.88683579,-0.432901479,"Theft"
"231462",52.38748819,0.246061276,"Rape"
"231467",52.23129765,0.074151547,"Rape"
"231477",51.55125185,0.680155573,"Murder"
"231488",52.12897363,-0.453098771,"Theft"
"231490",52.62384057,1.314255265,"Theft"
"231492",52.63601907,1.195820896,"Rape"
"231496",51.68932127,-0.375929993,"Rape"
"231513",51.74769406,0.134788323,"Murder"
"231533",51.87733136,0.758867811,"Murder"
"231535",51.6634992,0.065757201,"Theft"
"231545",52.01668277,1.134319988,"Rape"
"231555",52.7408704,0.426195742,"Rape"
"231561",51.78329403,0.315818444,"Murder"
"231575",51.51988596,0.427264417,"Rape"
"231586",52.66895161,0.1576778,"Theft"
"231587",52.48638377,0.256252374,"Murder"
"231613",51.77045704,0.06875344,"Theft"
"231623",51.80506433,-0.195759057,"Rape"
"231648",52.4213111,0.74341446,"Rape"
"231651",52.05325218,1.145779724,"Rape"
"231664",51.78838352,-0.658874287,"Rape"
"231677",51.72326643,-0.033452085,"Rape"
"231685",52.25017622,-0.118788351,"Murder"
"231694",51.62280253,0.078788731,"Murder"
"231696",51.47729774,0.345792362,"Rape"
"231698",51.67876428,0.26216584,"Theft"
"231712",52.27254367,0.783353705,"Rape"
"231714",52.33918537,1.499659576,"Murder"
"231715",52.91353737,1.119589577,"Theft"
"231731",52.13921746,-0.481677153,"Rape"
"231747",52.78297169,0.986390806,"Theft"
"231749",51.90118463,-0.214368239,"Theft"
"231752",51.66350803,-0.20854543,"Rape"
"231757",52.44941347,1.718916142,"Theft"
"231758",52.19043063,1.024637679,"Rape"
"231759",52.62920876,0.49252666,"Murder"
"231783",52.06328823,-0.017528555,"Rape"
"231796",52.75733569,0.417758929,"Rape"
"231812",52.05566317,1.136991242,"Theft"
"231821",52.12354118,0.233493673,"Murder"
"231826",52.29429587,0.475404996,"Theft"
"231832",51.86114748,-0.196348075,"Rape"
"231851",52.32456993,1.596858032,"Theft"
"231863",52.22132281,0.048065349,"Theft"
"231902",52.1402759,-0.452429576,"Rape"
"231908",51.90993368,-0.209630558,"Theft"
"231911",52.33263837,-0.218044918,"Murder"
"231916",52.66367268,0.688351782,"Rape"
"231935",51.90075448,-0.199122839,"Theft"
"231946",51.63361466,-0.412021815,"Rape"
"231965",51.48217212,0.285693264,"Rape"
"232019",51.54180914,0.738518427,"Theft"
"232024",51.78042352,-0.608373423,"Theft"
"232029",52.61021,1.301568187,"Theft"
"232039",51.5809699,0.557545488,"Rape"
"232055",52.45407826,1.567661545,"Murder"
"232065",51.77483949,-0.189746218,"Theft"
"232083",52.06109267,1.172011802,"Murder"
"232087",52.36440466,0.789126783,"Theft"
"232090",52.45176613,0.35309103,"Theft"
"232119",51.92805971,1.218772118,"Theft"
"232120",51.45505091,0.364026721,"Theft"
"232132",51.65001174,0.116173106,"Murder"
"232140",51.65514882,-0.398648729,"Rape"
"232188",52.06163451,1.134987745,"Murder"
"232203",51.68280597,-0.439232179,"Rape"
"232220",52.6061016,1.279188446,"Theft"
"232222",52.6405948,1.723301972,"Rape"
"232259",52.0142735,-0.606813032,"Murder"
"232279",51.81985405,-0.200899578,"Gangrape"
"232306",52.4816303,1.75257451,"Rape"
"232307",51.91984746,-0.212900706,"Theft"
"232313",52.14835041,-0.549373196,"Murder"
"232323",52.42679054,0.732810104,"Theft"
"232331",52.02665801,-0.31082621,"Murder"
"232334",52.38875742,0.173378038,"Rape"
"232348",52.23082282,0.070468434,"Rape"
"232356",52.75664663,0.400336069,"Rape"
"232359",51.78731581,-0.503336671,"Theft"
"232425",52.3834786,0.456585694,"Rape"
"232429",52.25487177,0.369467435,"Rape"
"232452",51.47831243,0.34901288,"Rape"
"232460",51.68514872,-0.230258976,"Murder"
"232461",51.74925806,-0.573839834,"Rape"
"232464",51.74951013,-0.572383252,"Murder"
"232491",51.58577095,0.605022837,"Rape"
"232495",51.58328416,0.440458448,"Murder"
"232499",51.79881693,1.152252087,"Theft"
"232504",51.67946191,0.032201231,"Murder"
"232519",52.55129309,-0.229392203,"Theft"
"232527",52.2697806,0.445309456,"Murder"
"232549",52.21159296,0.16984224,"Theft"
"232571",52.04316324,1.153092752,"Theft"
"232588",52.54960178,-0.194799554,"Theft"
"232591",51.59669076,0.582976912,"Theft"
"232593",52.32671522,-0.064473161,"Theft"
"232598",52.03593201,0.721964301,"Rape"
"232605",52.67502421,0.145107741,"Rape"
"232611",52.11315341,-0.433010572,"Theft"
"232616",52.67458019,1.264817637,"Rape"
"232618",51.73889055,0.465059227,"Rape"
"232671",51.67338528,-0.374475316,"Rape"
"232683",51.48986776,0.287662817,"Rape"
"232685",51.49267242,0.235508167,"Theft"
"232702",51.68962467,-0.039829745,"Rape"
"232709",52.11956586,-0.428403783,"Murder"
"232714",52.26710383,0.431238163,"Rape"
"232721",51.56346554,0.653241026,"Theft"
"232725",51.65466078,-0.385987633,"Rape"
"232734",51.82668104,-0.212237009,"Theft"
"232754",52.49504977,1.726454401,"Theft"
"232757",51.89519888,-0.439731951,"Rape"
"232764",51.79110631,-0.116491079,"Theft"
"232765",52.21481975,0.120959503,"Rape"
"232780",51.82349076,-0.035387965,"Rape"
"232785",51.89105695,0.839651129,"Rape"
"232803",51.71298121,0.236368133,"Theft"
"232830",51.75686092,-0.262810659,"Murder"
"232846",52.7580974,0.741092439,"Rape"
"232850",52.07211258,0.551964069,"Rape"
"232870",51.76720674,0.099910321,"Theft"
"232890",52.13883506,-0.471563616,"Rape"
"232898",51.78352982,0.077035696,"Rape"
"232901",51.71999937,0.452448118,"Murder"
"232928",51.77849845,-0.380137663,"Theft"
"232940",51.93953623,0.9527184,"Rape"
"232941",51.8574086,0.741672013,"Theft"
"232950",52.25276228,0.717641556,"Murder"
"232973",52.36591396,1.508238693,"Murder"
"232976",52.90479638,1.311773846,"Rape"
"232979",51.56522092,0.452766211,"Murder"
"232986",52.02825788,-0.543845891,"Murder"
"232990",51.98633641,-0.196026711,"Theft"
"232993",51.93640775,-0.255884181,"Murder"
"232994",52.17460264,0.045918449,"Murder"
"233001",52.64676252,0.688555938,"Rape"
"233027",52.21952457,0.099223275,"Rape"
"233028",52.36247862,0.150056468,"Rape"
"233059",52.03893935,0.739646399,"Rape"
"233067",52.6490928,1.266111219,"Theft"
"233070",51.64644027,-0.38324427,"Theft"
"233072",51.90666384,-0.65153133,"Theft"
"233074",52.05325218,1.145779724,"Theft"
"233078",52.03403446,-0.346557493,"Theft"
"233085",52.21539493,0.07853412,"Rape"
"233116",52.74154456,0.381416125,"Theft"
"233147",51.64222333,-0.324890364,"Rape"
"233149",51.80316176,0.246631164,"Theft"
"233150",51.78521976,-0.01770981,"Theft"
"233156",51.9576431,-0.255060171,"Theft"
"233161",51.7416351,-0.233701605,"Theft"
"233184",52.17912595,0.145589386,"Rape"
"233186",52.21321218,0.150159433,"Theft"
"233187",52.48204954,1.739350605,"Murder"
"233218",52.0382036,0.729116545,"Theft"
"233236",52.47316879,1.749938867,"Theft"
"233237",51.54576144,0.678375952,"Murder"
"233271",52.55303367,1.717780107,"Theft"
"233272",52.47545809,1.74866066,"Rape"
"233299",51.59114772,0.47293232,"Theft"
"233301",51.61044499,0.54620246,"Theft"
"233304",51.88705404,0.929509108,"Rape"
"233318",52.84354677,1.344938991,"Theft"
"233320",51.57156935,0.450221663,"Rape"
"233321",51.65426098,-0.389615914,"Rape"
"233351",52.18409369,0.119496922,"Murder"
"233352",52.2173833,0.128401452,"Theft"
"233357",51.90075448,-0.199122839,"Murder"
"233358",52.05927092,1.149412845,"Rape"
"233375",51.87508594,-0.402977581,"Theft"
"233403",51.76030661,-0.438517509,"Rape"
"233427",52.52185208,-0.306486428,"Rape"
"233436",51.81935278,0.150217727,"Theft"
"233443",52.22290344,-0.100176053,"Murder"
"233456",51.87467385,0.639564034,"Rape"
"233464",51.89845809,0.893907043,"Theft"
"233478",52.91908845,1.272155492,"Murder"
"233480",52.72553805,1.555359144,"Murder"
"233490",51.97313585,-0.219618565,"Theft"
"233494",51.95644948,0.618166146,"Theft"
"233496",52.55508949,-0.304469337,"Theft"
"233506",51.91054557,-0.218547597,"Murder"
"233514",52.19878371,1.049501066,"Murder"
"233527",52.17432634,0.112597352,"Murder"
"233531",52.19191589,0.13450025,"Rape"
"233539",52.24218785,0.70820551,"Theft"
"233544",51.49522584,0.357662466,"Rape"
"233557",52.61779924,1.724823296,"Rape"
"233562",52.12103206,-0.523048012,"Rape"
"233575",52.05737416,1.159784236,"Theft"
"233578",52.23183196,1.480054087,"Theft"
"233579",52.05236809,1.145206983,"Rape"
"233599",51.78241953,-0.411151828,"Rape"
"233604",52.35112723,-0.251938595,"Rape"
"233607",51.79558478,-0.391402211,"Theft"
"233612",51.85203386,-0.021018683,"Theft"
"233629",52.1533083,1.069053132,"Rape"
"233635",52.22889301,-0.098016772,"Rape"
"233646",51.69015839,-0.175663622,"Rape"
"233653",51.5775158,0.591993001,"Murder"
"233664",51.61209583,0.523905374,"Rape"
"233666",52.47246151,1.550090529,"Murder"
"233669",51.74084138,0.440539741,"Rape"
"233671",51.77797915,0.094901699,"Rape"
"233672",52.15606662,1.594943623,"Theft"
"233682",51.69667611,-0.384363098,"Theft"
"233708",52.04251067,-0.065839591,"Theft"
"233709",52.05891952,1.147418376,"Theft"
"233719",51.89623355,-0.529151212,"Theft"
"233739",52.63279363,1.281821226,"Theft"
"233747",51.92399721,-0.575769116,"Rape"
"233751",52.01918174,-0.293065396,"Rape"
"233756",51.77135539,0.486397265,"Theft"
"233762",51.55972335,0.683323102,"Murder"
"233785",52.20970248,-0.295549481,"Rape"
"233786",52.2088935,-0.270845699,"Murder"
"233790",51.89262086,-0.476298079,"Theft"
"233817",51.96994401,0.865023075,"Rape"
"233840",52.52118125,1.724981575,"Theft"
"233849",52.26878126,0.402015388,"Rape"
"233876",51.47846904,0.350173094,"Rape"
"233879",51.50128553,0.355957965,"Murder"
"233899",51.64598293,-0.382682391,"Rape"
"233901",52.62512114,1.384997596,"Theft"
"233903",52.62557998,1.378382181,"Rape"
"233908",52.67263328,0.946752848,"Theft"
"233915",51.58434714,0.44123721,"Rape"
"233919",51.79757952,1.151440427,"Theft"
"233920",51.79881693,1.152252087,"Theft"
"233930",52.13561936,-0.466267399,"Theft"
"233937",52.60230454,0.062988324,"Theft"
"233945",52.5452744,-0.335080148,"Murder"
"233955",51.71923281,-0.032613666,"Murder"
"233956",51.7217805,-0.029028228,"Theft"
"233961",52.45820564,1.567995532,"Murder"
"233965",51.61519825,0.428013807,"Murder"
"233974",52.19684364,0.105470687,"Theft"
"233979",51.8881414,0.830020067,"Rape"
"234009",52.54960178,-0.194799554,"Rape"
"234014",52.32671522,-0.064473161,"Theft"
"234028",52.14635552,-0.482998191,"Murder"
"234047",51.87811788,-0.509330823,"Theft"
"234048",51.8950575,-0.53362226,"Rape"
"234056",51.7995823,-0.351522276,"Rape"
"234100",51.64393191,0.341665035,"Rape"
"234120",51.62528564,0.541976356,"Theft"
"234131",51.68962467,-0.039829745,"Rape"
"234150",51.56346554,0.653241026,"Rape"
"234154",51.65466078,-0.385987633,"Rape"
"234161",52.06999907,0.439483282,"Theft"
"234165",51.86768322,0.162690341,"Theft"
"234166",51.87299436,0.196358487,"Rape"
"234177",51.94823474,1.33083583,"Rape"
"234178",52.03409019,1.205972117,"Murder"
"234179",51.49139898,0.245674057,"Murder"
"234201",51.78778478,-0.343832929,"Theft"
"234207",51.64872109,0.036608182,"Murder"
"234209",52.06236626,1.207998156,"Murder"
"234221",52.64295491,1.259414231,"Theft"
"234233",51.61672018,0.526328945,"Theft"
"234247",52.79841047,1.40738325,"Theft"
"234251",51.64422913,-0.50125972,"Murder"
"234274",52.64670308,0.929513432,"Murder"
"234285",51.64484031,-0.389834084,"Theft"
"234297",51.63192061,0.07169158,"Theft"
"234300",51.96003897,-0.590302129,"Rape"
"234304",52.46303307,1.568975302,"Theft"
"234306",52.26191278,0.724063623,"Rape"
"234308",52.13390298,-0.466340956,"Rape"
"234321",52.05239385,1.150971247,"Murder"
"234330",52.6645613,1.109108292,"Theft"
"234338",52.61559313,1.310085553,"Rape"
"234357",52.04267853,-0.021794616,"Rape"
"234359",52.18881122,0.299675408,"Murder"
"234383",51.460806,0.35646366,"Theft"
"234386",51.73361979,0.467669016,"Rape"
"234390",52.51358659,0.634546612,"Rape"
"234400",52.90479638,1.311773846,"Theft"
"234411",51.90552253,-0.692223948,"Rape"
"234423",51.78053041,0.099079211,"Rape"
"234426",52.37488144,1.096966294,"Theft"
"234440",52.19757005,0.120138082,"Theft"
"234444",52.06140154,1.14372626,"Rape"
"234456",52.62046031,1.306167536,"Murder"
"234468",52.45532351,1.673771019,"Theft"
"234473",52.37479384,0.289052247,"Murder"
"234475",52.65510893,0.701134571,"Rape"
"234479",51.65212162,-0.394924671,"Theft"
"234485",51.88489907,-0.519422833,"Rape"
"234514",52.31504409,-0.243971268,"Theft"
"234518",52.13108225,-0.46722676,"Theft"
"234522",52.35221167,0.219014832,"Rape"
"234530",51.81773092,0.668157533,"Theft"
"234533",52.59462454,-0.259388938,"Rape"
"234536",52.03597527,1.206107082,"Rape"
"234543",51.47729774,0.345792362,"Theft"
"234549",51.79106954,1.156062628,"Theft"
"234551",52.09869369,0.730166008,"Rape"
"234556",52.38874053,-0.091152417,"Rape"
"234561",52.91353737,1.119589577,"Rape"
"234613",51.92288703,0.935188392,"Theft"
"234630",52.74618338,0.369341338,"Theft"
"234639",52.06954954,0.187607444,"Theft"
"234643",52.8192385,1.383880337,"Theft"
"234644",52.13861617,-0.467859521,"Rape"
"234645",51.65942232,-0.398816169,"Theft"
"234659",52.47316879,1.749938867,"Rape"
"234660",51.54576144,0.678375952,"Murder"
"234663",51.87535966,0.5843926,"Theft"
"234670",52.62703022,1.309545206,"Theft"
"234716",52.71610164,0.516165794,"Theft"
"234723",51.52720695,0.377192279,"Theft"
"234729",52.25738706,0.712062648,"Theft"
"234731",51.89153682,0.893752835,"Rape"
"234740",52.76903643,0.429511244,"Theft"
"234744",51.65426098,-0.389615914,"Rape"
"234753",51.90993368,-0.209630558,"Rape"
"234761",52.66367268,0.688351782,"Murder"
"234763",52.72215311,1.106718558,"Theft"
"234776",52.5429569,-0.261433629,"Theft"
"234799",52.6782515,0.203936842,"Rape"
"234807",52.05776044,1.277264929,"Rape"
"234823",51.9009442,-0.205656336,"Rape"
"234831",52.50309922,1.507518506,"Rape"
"234833",51.90163605,-0.664007727,"Rape"
"234848",52.07568848,-0.250387941,"Theft"
"234873",52.26561391,0.57772149,"Theft"
"234886",51.892335,0.919677709,"Theft"
"234937",52.19878371,1.049501066,"Rape"
"234939",52.18263975,0.150147011,"Rape"
"234948",51.68547673,-0.194499298,"Theft"
"234950",52.17432634,0.112597352,"Rape"
"234956",51.95028574,-0.531646971,"Rape"
"234969",51.68888773,-0.446936616,"Theft"
"234973",52.0219187,-0.505764844,"Rape"
"235001",52.05236809,1.145206983,"Theft"
"235003",51.7225087,0.474303737,"Theft"
"235018",51.74671024,-0.547150759,"Rape"
"235024",51.79325612,-0.225783522,"Theft"
"235025",52.35112723,-0.251938595,"Theft"
"235030",52.06163451,1.134987745,"Rape"
"235039",52.12516438,0.218965273,"Murder"
"235048",51.50397751,0.369642389,"Rape"
"235054",52.65489683,1.278360696,"Rape"
"235071",52.42832224,-0.015897439,"Rape"
"235074",51.5775158,0.591993001,"Theft"
"235084",52.30398945,0.386318427,"Murder"
"235093",52.15606662,1.594943623,"Theft"
"235094",52.62333318,1.292477571,"Murder"
"235096",52.24183405,0.4005595,"Theft"
"235099",51.72184731,-0.178007912,"Theft"
"235104",52.13145528,-0.457220568,"Rape"
"235113",51.49602903,0.317377076,"Murder"
"235116",51.88966499,-0.198374546,"Rape"
"235118",51.89658969,0.889425807,"Rape"
"235122",51.88837936,0.875817976,"Theft"
"235124",51.90506978,-0.203776553,"Rape"
"235137",52.046926,1.096032362,"Rape"
"235139",51.91967064,-0.620169211,"Murder"
"235140",51.89623355,-0.529151212,"Theft"
"235164",52.06111754,1.197694543,"Rape"
"235168",51.92399721,-0.575769116,"Rape"
"235190",52.23082282,0.070468434,"Rape"
"235192",52.45551768,1.437184916,"Murder"
"235200",51.94975471,-0.283014055,"Rape"
"235204",51.92893349,-0.683922578,"Theft"
"235207",52.2088935,-0.270845699,"Murder"
"235219",51.62561926,-0.522821153,"Murder"
"235220",51.65978077,-0.507975675,"Murder"
"235226",51.68348117,-0.168409715,"Theft"
"235247",51.86223536,0.170417222,"Theft"
"235270",52.26878126,0.402015388,"Rape"
"235280",51.49453828,0.269455745,"Rape"
"235282",52.62471381,1.31358234,"Murder"
"235292",52.05335996,1.155197085,"Rape"
"235303",51.74925806,-0.573839834,"Theft"
"235323",52.62616606,1.379905346,"Theft"
"235353",52.21624658,0.308412438,"Theft"
"235360",52.55085704,-0.230294734,"Rape"
"235363",52.58567712,-0.416211216,"Rape"
"235367",52.27319555,0.449748523,"Theft"
"235370",52.23043948,0.89246603,"Theft"
"235378",52.45820564,1.567995532,"Rape"
